CODINST,NOMBREINSTITUCION,CODIGOMUNICIPIO,NOMBREMUNICIPIO,DEPARTAMENTO,CALENDARIO,NATURALEZA,JORNADA,EVALUADOS,PROMLECTURACRITICA,PROMMATEMATICA,PROMSOCIALESYCIUDADANAS,PROMCIENCIASNATURALES,PROMINGLES,DESVLECTURACRITICA,DESVMATEMATICA,DESVSOCIALESYCIUDADANAS,DESVCIENCIASNATURALES,DESVINGLES,PERIODO
144246,INSTITUCION EDUCATIVA SAN SEBASTIAN,08433,MALAMBO,ATLANTICO,A,OFICIAL,MAÑANA,31,"43,8709677419355","38,4516129032258","39,7741935483871","42,9032258064516","41,0967741935484","7,33821929118989","8,66732834529541","7,91500548502381","6,82326822331585","6,34221222555494",41
144253,INSTITUCION EDUCATIVA DE MESOLANDIA,08433,MALAMBO,ATLANTICO,A,OFICIAL,MAÑANA,17,"50,1764705882353","43,5294117647059","45,1764705882353","44,5294117647059","44,5294117647059","8,51642012612729","8,79714191555149","7,93910648402614","7,5425264919888","7,0897606364639",46
144287,CENT EDUC NAL PILOTO BAVARIA,11001,BOGOTÁ D.C.,BOGOTA,A,OFICIAL,TARDE,132,"53,1969696969697","49,6969696969697","50,469696969697","53,219696969697","47,5227272727273","7,81898198596113","10,3539935091182","9,15384989206197","7,56378918120413","8,48210141495618",51
144295,I.E. TOTARCO DINDE - SEDE PRINCIPAL,73217,COYAIMA,TOLIMA,A,OFICIAL,MAÑANA,34,"40,1470588235294","34,4117647058824","37,6470588235294","39,4705882352941","37,1176470588235","6,32039676996376","6,81405698163874","7,43000612969761","5,37804343220146","5,39789356156277",38
144311,ESC NAL PILOTO DE APLICACIÓN,11001,BOGOTÁ D.C.,BOGOTA,A,OFICIAL,TARDE,77,"56,2987012987013","52,3896103896104","53,7012987012987","52,9090909090909","50,1428571428571","7,63141867038898","9,19547349193848","9,08159639204609","7,39520082319006","8,78652420009169",54
144329,I. E. R. LA INMACULADA CAUCHERAS,05480,MUTATA,ANTIOQUIA,A,OFICIAL,MAÑANA,18,"54,5555555555556",54,"52,1111111111111","49,1666666666667","46,3888888888889","7,42192477193494","8,59548445063898","8,81768869868562","8,17636478983604","6,98013053045731",52
144337,COLEGIO SAN ALBERTO MAGNO - SEDE PRINCIPAL,25899,ZIPAQUIRA,CUNDINAMARCA,A,NO OFICIAL,COMPLETA,22,"70,4090909090909","70,9545454545455","67,6363636363636","67,8636363636364","74,9090909090909","5,04889512580148","6,06690689786478","6,81416909335984","6,52683438579279","5,8871052868119",70
144345,I.E.R. ROSALIA HOYOS,05440,MARINILLA,ANTIOQUIA,A,OFICIAL,COMPLETA,17,"50,4117647058824","51,5882352941176","51,2352941176471","51,8823529411765","51,7058823529412","5,7885536139157","8,45620203999269","7,23299222110658","7,98343874014494","11,251470492131",51
144352,I.E. SAN JOSE DE TETUÁN - SEDE PRINCIPAL,73675,SAN ANTONIO,TOLIMA,A,OFICIAL,MAÑANA,10,"46,5","42,3","42,6",46,"42,5","8,4623348498574","8,78192588343936","10,134649037392","8,08290376865476","10,2225241501304",44
144360,INSTITUTO NACIONAL EBENEZER,76001,CALI,VALLE,A,NO OFICIAL,MAÑANA,69,"44,3913043478261","38,1014492753623","41,6231884057971","41,4057971014493","39,9420289855072","6,6337315186773","8,198179366636","8,82526695026236","6,74824343283606","7,97400935755919",41
144394,ESUCELA RURAL PATIO BONITO,25035,ANAPOIMA,CUNDINAMARCA,A,OFICIAL,MAÑANA,12,"57,4166666666667","55,0833333333333","55,3333333333333","54,75","51,4166666666667","10,6979890492078","10,9748334701247","11,5863033035746","7,89850388594977","10,9166955817336",55
144402,I.E. JUAN DE JESÚS NARVÁEZ GIRALDO - SEDE PRINCIPAL,23555,PLANETA RICA,CORDOBA,A,OFICIAL,TARDE,24,"49,4166666666667","43,375","45,8333333333333","48,7083333333333","45,0416666666667","6,56682483440796","8,81112192431914","7,63098185412408","6,87452238130145","5,55196139776916",47
144436,GIMNASIO CAMPESTRE MARIE CURIE - SEDE PRINCIPAL,25473,MOSQUERA,CUNDINAMARCA,A,NO OFICIAL,COMPLETA,50,"66,2","68,48","66,3","65,9","66,56","7,04504457482169","6,7920722094188","7,9955344679747","8,6620212563176","8,89659416603354",67
144444,ACADEMIA MILITAR JOSE ANTONIO PAEZ - SEDE PRINCIPAL,85001,YOPAL,CASANARE,A,NO OFICIAL,COMPLETA,12,"55,3333333333333","49,8333333333333","52,6666666666667","53,1666666666667","48,5833333333333","7,55986211193797","8,61112740304748","9,94835146995204","9,85193412790636","9,70902423084583",52
144451,INSTITUCION EDUCATIVA PEDRO DE HEREDIA,13001,CARTAGENA,BOLIVAR,A,OFICIAL,MAÑANA,69,"46,7101449275362","42,7246376811594","41,6376811594203","44,3188405797101","41,7101449275362","7,06087281989182","8,60383645271282","8,00362236830879","6,60546287647177","6,47416006197707",44
144469,I.E. VALLECITOS - SEDE PRINCIPAL,73854,VALLE DE SAN JUAN,TOLIMA,A,OFICIAL,MAÑANA,11,"48,8181818181818","47,7272727272727","46,6363636363636","49,6363636363636","43,7272727272727","8,73862897505303","7,14270129700114","5,2205886118852","9,24416277737175","7,84972495175352",48
144477,I. E. R. LOS LLANOS,05543,PEQUE,ANTIOQUIA,A,OFICIAL,COMPLETA,13,"55,6923076923077","47,7692307692308","53,0769230769231","53,2307692307692","50,6153846153846","6,01920004907373","8,05350696026112","9,60435264573255","5,86165286919776","6,14462450084708",52
144485,ESCUELA RURAL EL CARACOL,68669,SAN ANDRES,SANTANDER,A,OFICIAL,COMPLETA,9,"46,2222222222222","39,4444444444444","42,3333333333333","42,5555555555556",43,"8,91316130474729","7,03759744357247","9,46044396421225","7,17828515578601","9,2736184954957",43
144493,ALFREDO GARCIA,66001,PEREIRA,RISARALDA,A,OFICIAL,FIN DE SEMANA,24,"43,2916666666667","39,0416666666667","43,375","43,4583333333333","39,9583333333333","7,0801570030901","8,65010262149062","7,72805448265969","7,13825680015279","8,16396731490521",42
144519,INST EDUC RAFAEL URIBE URIBE,66001,PEREIRA,RISARALDA,A,OFICIAL,TARDE,1,59,64,51,57,47,0,0,0,0,0,57
144527,INSTITUCION EDUCATIVA  EL PORTICO,68051,ARATOCA,SANTANDER,A,OFICIAL,MAÑANA,15,"50,8","47,9333333333333","46,6666666666667","53,2","45,0666666666667","4,72379992318533","5,75036230742609","4,46680881081572","6,96111649501306","8,38763261906367",49
144535,COLEGIO   LIZCANO FLOREZ,68444,MATANZA,SANTANDER,A,OFICIAL,COMPLETA,10,"52,4","51,5","48,6",54,"48,6","7,41170245849989","11,5686357593855","6,31048510197292","5,8309518948453","7,19876532623631",51
144543,CENT EDUC DIST FRIEDRICH NAUMANN,11001,BOGOTÁ D.C.,BOGOTA,A,OFICIAL,TARDE,52,"54,4615384615385","51,9615384615385","51,9423076923077","52,7307692307692","50,1538461538462","9,07152739903446","10,0838864637687","9,60272318716683","8,3551449093062","8,95606841128583",53
144550,LAS JUNTAS,41676,SANTA MARIA,HUILA,A,OFICIAL,COMPLETA,15,"53,2","49,9333333333333","51,1333333333333","55,6666666666667",53,"5,55749172610399","6,90203558655671","4,8970350602127","4,62395419321519","7,36788397613007",53
144568,IED RURAL EL ALTICO - SEDE PRINCIPAL,25200,COGUA,CUNDINAMARCA,A,OFICIAL,MAÑANA,58,"53,2068965517241","53,5344827586207","50,1551724137931","52,8965517241379","46,8793103448276","8,26270127167261","9,87858843038268","9,75273551213976","8,01027772953568","8,0526286134533",52
144576,INST EDUC MAESTRO PEDRO NEL GOMEZ,05001,MEDELLIN,ANTIOQUIA,A,OFICIAL,TARDE,71,"56,2112676056338","55,7887323943662","53,4788732394366","52,887323943662","52,3943661971831","9,08360452834469","11,3564525308085","10,0964762664005","8,68915464534406","10,6509273549831",54
144584,COLEGIO INTEGRADO  DEL CARARE,68190,CIMITARRA,SANTANDER,A,OFICIAL,NOCTURNA,17,48,"43,8823529411765","41,9411764705882",49,"44,5882352941176","7,52495847164621","9,64936755013752","9,94026274951582","5,96866819315666","5,76691884295041",46
144592,I. E. R. PIEDRA VERDE,05282,FREDONIA,ANTIOQUIA,A,OFICIAL,COMPLETA,9,"45,8888888888889","40,7777777777778","43,3333333333333","45,2222222222222","39,8888888888889","5,79750904364203","7,66122995637414","6,2449979983984","6,15990620419211","5,94652092497042",44
144600,INSTITUCION EDUCATIVA BERTHA GEDEON DE BALADI,13001,CARTAGENA,BOLIVAR,A,OFICIAL,TARDE,82,"57,3536585365854","57,1951219512195","54,0243902439024","57,1341463414634","56,4634146341463","8,21827525568836","8,6943134876758","9,8042263622317","7,46475206127735","9,12220885362563",56
144618,INST. EDUCATIVA DEPTAL RURAL  PABLO HERRERA,25126,CAJICA,CUNDINAMARCA,A,OFICIAL,MAÑANA,86,"58,4883720930233","56,4651162790698","55,2093023255814","55,7209302325581","51,6511627906977","9,31506583102817","9,93354113083974","11,8680156218991","9,63895425471493","9,58156003736646",56
144626,INST. EDU. SAN ISIDRO,20228,CURUMANI,CESAR,A,OFICIAL,TARDE,30,"45,1333333333333","45,3","44,5666666666667","45,4666666666667","43,5","7,04044146996153","10,3228905334464","9,44560957428821","8,28681267845582","6,81656198104142",45
144634,COLEGIO MIRALINDO,68385,LANDAZURI,SANTANDER,A,OFICIAL,MAÑANA,23,"57,0434782608696","54,4347826086957","51,6521739130435",55,"47,2608695652174","6,48409425138697","12,3613256385188","9,56132691272586","9,48683298050514","9,23539333859566",54
144642,GIMN. MODERNO DE CARTAGENA,13001,CARTAGENA,BOLIVAR,A,NO OFICIAL,MAÑANA,23,"62,0869565217391","66,1739130434783","63,0869565217391","61,4347826086957","67,2608695652174","6,28788910582197","11,7691900312679","7,99950591359617","7,8208700222634","8,14202002690838",64
144659,COL TOMAS CIPRIANO DE MOSQUERA ( INS EDUC DIST) - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,OFICIAL,MAÑANA,143,"55,6923076923077","51,2377622377622","52,4755244755245","52,8391608391608","50,3076923076923","7,59561657246641","9,33414000350556","8,73622228589807","8,41414833768674","8,71717647887283",53
144683,IE RAFAEL BERNAL JIMENEZ,15001,TUNJA,BOYACA,A,NO OFICIAL,COMPLETA,12,"55,5","51,5",53,"54,8333333333333","56,1666666666667","8,79566008686309","11,3658179724038","10,9544511501033","10,538529596704","10,7096671141997",54
144691,I. E. R. SANTA BARBARA,05761,SOPETRAN,ANTIOQUIA,A,OFICIAL,COMPLETA,6,"39,3333333333333","30,6666666666667",34,"35,8333333333333","37,5","2,73252020425589","3,55902608401044","4,51663591625449","3,43025752191678","6,4730209330729",35
144709,I.E. SAN JOSE - SEDE PRINCIPAL,23660,SAHAGUN,CORDOBA,A,OFICIAL,TARDE,55,"47,4909090909091","48,0727272727273","44,6181818181818","46,6727272727273","42,8181818181818","7,88545949076345","9,61837467107262","10,4553564317281","7,70534817982877","7,06082281715232",46
144725,CENTRO EDUCATIVO Y TECNOLOGICO BILL GATES,08758,SOLEDAD,ATLANTICO,A,NO OFICIAL,COMPLETA,25,"58,8","56,96","54,48","55,68","56,04","9,3719439463397","9,8","9,86204846875131","8,43958924750883","12,9243955371228",56
144733,I.E.T FELIPE SALAME - SEDE PRINCIPAL,73624,ROVIRA,TOLIMA,A,OFICIAL,MAÑANA,18,"53,5555555555556","53,8888888888889",52,"56,8888888888889","48,3333333333333","7,64831563327141","9,74914107160148","7,87400787401181","8,7237936222379","8,18175876389595",54
144741,COL PSICOPEDAGOGICO DE CHIA,25175,CHIA,CUNDINAMARCA,A,NO OFICIAL,COMPLETA,9,"57,3333333333333","55,7777777777778","52,6666666666667","52,5555555555556",59,"10,1118742080783","10,2442395737529","10,6066017177982","10,5013226680156","11,0679718105893",55
144758,LOS CAUCHOS,41668,SAN AGUSTIN,HUILA,A,OFICIAL,COMPLETA,31,"50,4193548387097","51,0645161290323","47,4516129032258","49,4516129032258","47,258064516129","7,59725473904176","8,0619910025211","8,82737677031865","8,92128058699131","5,17666393175813",49
144766,I.E. ENOC MENDOZA - SEDE PRINCIPAL,47189,CIENAGA,MAGDALENA,A,OFICIAL,MAÑANA,58,"46,448275862069",41,"42,4310344827586","43,948275862069","39,3965517241379","7,12586692489671","7,85839589006002","7,96508184111326","6,78600834481497","5,52487089687191",43
144808,CENT EDUCATIVO INTEGRAL COLOMBIANO,68276,FLORIDABLANCA,SANTANDER,A,NO OFICIAL,FIN DE SEMANA,20,"48,05","44,05","44,6","44,65","43,15","7,08203806526728","8,78680230441326","8,48776208803934","7,13977000956429","7,32892610787807",45
144816,I.E. JOSE MARIA SILVA SALAZAR - SEDE PRINCIPAL,15109,BUENAVISTA,BOYACA,A,OFICIAL,FIN DE SEMANA,7,"44,5714285714286","39,2857142857143","39,7142857142857",39,"35,7142857142857","8,14160391358572","6,39568306787961","9,75900072948533",6,"2,81154084173819",40
144824,INSTITUTO PEDAGOGICO NUESTRA SEÑORA DEL PILAR - SEDE PRINCIPAL,25001,AGUA DE DIOS,CUNDINAMARCA,A,NO OFICIAL,COMPLETA,6,"51,3333333333333","53,6666666666667","50,3333333333333","54,3333333333333","52,6666666666667","7,11805216802087","7,17402722790112","8,2138095100061","3,8815804341359","6,40832791503889",52
144840,GINASIO TECNICO NUEVO BOLIVAR - SEDE PRINCIPAL,25754,SOACHA,CUNDINAMARCA,A,NO OFICIAL,COMPLETA,36,"56,6666666666667",54,"53,6111111111111","54,6111111111111","55,7777777777778","8,61560046825359","7,94984276574072","8,73834825117025","8,43556341679263","6,89973544466374",55
144857,LIC EMPRESARIAL DEL CAMPO,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,COMPLETA,53,"54,7358490566038","53,3584905660377","51,3207547169811","51,6037735849057","51,622641509434","7,90606131491778","10,2696235037397","9,06551705196391","8,86075969707388","10,0100457524013",53
144881,ESCUELA RULAL SAN ANTONIO,25035,ANAPOIMA,CUNDINAMARCA,A,OFICIAL,MAÑANA,15,"51,1333333333333","46,8666666666667","50,0666666666667","52,4","48,9333333333333","6,75982530064484","11,7526086263352","10,457168878448","7,88126168289606","6,92270247257598",50
144899,GIMN CACERES,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,NOCTURNA,12,"47,4166666666667","40,25","43,75","41,3333333333333","41,9166666666667","8,00520663901522","8,89458466504403","8,20338067783365","6,94567665835549","3,80091695475838",43
144915,I.E. LA LIBERTAD - SEDE PRINCIPAL,95025,EL RETORNO,GUAVIARE,A,OFICIAL,MAÑANA,27,"49,5555555555556","44,7407407407407","46,6666666666667","47,2222222222222","42,5555555555556","6,55352713801644","9,57798996334261","8,63801971607987","8,49132287117644","5,54237753296802",47
144923,I.E. CERRITOS - SEDE PRINCIPAL,95025,EL RETORNO,GUAVIARE,A,OFICIAL,MAÑANA,10,"50,4","44,9","42,9","44,7","43,3","8,15407192075768","11,4450377408241","11,288637355028","11,2353608457109","5,31350480693613",46
144931,CE PARA JOVENES Y ADULTOS PALMIRA - SEDE PRINCIPAL,76520,PALMIRA,VALLE,O,NO OFICIAL,MAÑANA,38,"48,2894736842105","41,5263157894737","44,1842105263158","45,1578947368421","43,6052631578947","9,62515817977945","10,1708030513029","10,2241242621289","8,74109992395191","7,49969179072735",45
144949,CE PARA JOVENES Y ADULTOS PALMIRA - SEDE PRINCIPAL,76520,PALMIRA,VALLE,O,NO OFICIAL,FIN DE SEMANA,1,55,49,46,50,52,0,0,0,0,0,50
144964,COL FRANCISCO JOSE DE CALDAS,25899,ZIPAQUIRA,CUNDINAMARCA,A,NO OFICIAL,COMPLETA,13,"62,3076923076923","64,6153846153846","61,1538461538462","59,4615384615385","60,3076923076923","6,16961121660859","8,92130840122365","6,70629249096391","7,26424330327879","10,4433760137277",62
144972,ISLA GRANDE,13430,MAGANGUE,BOLIVAR,A,OFICIAL,MAÑANA,8,"57,375","49,25","53,625","51,875","43,75","6,61032741786884","9,19238815542512","9,34936972665614","7,35696948478108","5,17549169506766",52
144980,"GIMNASIO MODERNO SAN FRANCISCO ""EL TINTAL"" - SEDE PRINCIPAL",11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,COMPLETA,52,"60,7115384615385","55,6538461538462","56,6346153846154","57,4807692307692","61,5961538461538","8,06429199805316","8,45491993998486","9,12662308133618","7,46886448207381","9,07109093766547",58
144998,COLEGIO DIOS ES AMOR LUCERO ALTO - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,COMPLETA,33,"58,2424242424242","53,6060606060606","57,1212121212121","55,6969696969697","50,969696969697","7,16776770964252","8,79609072947819","7,74498860456544","7,01999309332303","9,06395625708239",56
145003,SAN PABLO HERMOSAS,73168,CHAPARRAL,TOLIMA,A,OFICIAL,COMPLETA,7,"39,7142857142857","37,5714285714286","38,8571428571429",44,"37,8571428571429","5,2508502712826","7,02037850017464","5,95618925792242","4,43471156521669","4,05908739450021",40
145011,EL PENSIL,41378,LA ARGENTINA,HUILA,A,OFICIAL,COMPLETA,8,"57,75",56,"54,375","55,75","63,25","9,58793885194161","13,5857067748214","9,39509750576635","8,73007936471861","8,29371534872727",57
145029,I.E. TECNICA LA LAJA - SEDE PRINCIPAL,15469,MONIQUIRA,BOYACA,A,OFICIAL,COMPLETA,8,"51,125","49,25","45,875",49,"48,125","6,01040764008565","10,8463292012947","6,68553876448477","6,04743156814764","5,71807909803883",49
145037,INST. DE ENSEÑANZA MADDOX (ANTES INST. AGAZZI),13001,CARTAGENA,BOLIVAR,A,NO OFICIAL,MAÑANA,54,"51,5185185185185","46,5185185185185","49,0185185185185","48,3888888888889","49,1851851851852","9,75693413944859","11,1486368415237","11,0273942606083","9,0853742442033","11,5743276002981",49
145045,LA CABAÑA,41660,SALADOBLANCO,HUILA,A,OFICIAL,COMPLETA,25,"49,92","45,24","44,96","47,88","43,56","8,4504437753292","7,74209274033836","6,40624695121879","7,17820776145875","5,53835113850082",47
145060,COLEGIO COLOMBO BRITANICO,15001,TUNJA,BOYACA,A,NO OFICIAL,FIN DE SEMANA,19,"55,0526315789474","52,2631578947368","52,1578947368421","53,5263157894737",51,"7,2760923900014","9,83102857319709","10,6784474417437","8,3224490322703","10,5882534495124",53
145078,I. E. TAPARTO,05034,ANDES,ANTIOQUIA,A,OFICIAL,FIN DE SEMANA,40,"48,1","43,2","43,975","41,475","41,225","7,3999306996062","8,27166928863291","9,41490226265704","7,79870962370518","4,70944223383684",44
145086,COLEGIO ABRAHAM LINCOLN,50001,VILLAVICENCIO,META,A,OFICIAL,MAÑANA,28,"55,9285714285714","54,5","53,75","53,9285714285714","51,25","10,7838307336032","10,983152080784","11,2731243820572","9,27333321922107","8,50108925482603",54
145094,INST. EDU.  RAFAEL ARGOTE,20178,CHIRIGUANA,CESAR,A,OFICIAL,MAÑANA,51,"45,6666666666667","42,9803921568627","41,3137254901961",43,"40,5686274509804","7,4072037009027","8,21337980633656","7,9208337845922","8,4308955633432","5,90679236798039",43
145102,I.E. TECNICA MARCO FIDEL SUAREZ,50001,VILLAVICENCIO,META,A,OFICIAL,MAÑANA,54,"54,0185185185185","52,8148148148148","51,3148148148148","54,5555555555556","50,9814814814815","9,04807024300166","8,44085767365771","10,4769721862509","7,79372429360828","7,90626868732997",53
145128,SEDE PRINCIPAL - LOS FUNDADORES SILVINO ANTONIO VARELA,50330,MESETAS,META,A,OFICIAL,NOCTURNA,15,"46,2","41,5333333333333","41,2","39,4666666666667","38,8","8,6039857873297","12,3627705324533","11,0789375457603","6,23202176168338","5,42744349184244",42
145136,COL PIAGET,41001,NEIVA,HUILA,A,NO OFICIAL,COMPLETA,68,"56,2794117647059","52,75","52,2647058823529","54,1764705882353","57,1764705882353","8,33415126217151","10,9481478021859","11,1871696860218","9,09968209461202","11,1220383298684",54
145144,EL TUNEL (sede principal),19130,CAJIBIO,CAUCA,A,OFICIAL,MAÑANA,15,"44,6666666666667","41,3333333333333","43,6666666666667","44,4666666666667","47,1333333333333","8,58292879305582","8,01486713789413","9,06064225622213","7,95403461563166","9,03063568927354",44
145169,INST EDUC SAN NICOLAS,66001,PEREIRA,RISARALDA,A,OFICIAL,MAÑANA,37,"53,9189189189189","51,2432432432432","52,027027027027","52,1351351351351","50,1081081081081","7,66441408349283","10,0011260627253","7,73335663245947","8,654357162603","8,96221631748092",52
145177,IE BICENTENARIO DE LA INDEPENDENCIA DE LA REPUBLICA DE COLOMBIA - SEDE PRINCIPAL,68001,BUCARAMANGA,SANTANDER,A,OFICIAL,MAÑANA,59,"62,135593220339","66,1186440677966","58,9491525423729","60,7627118644068","59,6440677966102","7,1497712216079","9,07456609727907","9,51119798976278","7,13741714862439","9,94946318403645",62
145193,COLEGIO RURAL JOSÉ CELESTINO MUTIS (IED) - SEDE PRINCIPAL,11001,BOGOTÁ D.C.,BOGOTA,A,OFICIAL,MAÑANA,77,"55,4025974025974","52,025974025974","51,2337662337662","52,5584415584416","49,987012987013","8,3070352876338","10,0642332125806","8,5899208131515","7,86480084148002","8,17971416707774",53
145201,CARLOS CASTRO SAAVEDRA,66001,PEREIRA,RISARALDA,A,OFICIAL,NOCTURNA,32,"43,59375","36,5","39,6875",37,"40,375","7,40034600324484","8,17154780616176","7,78516993826994","6,37029396192125","5,17281978384411",39
145219,COLEGIO BÁSICO SANTA RITA,25649,SAN BERNARDO,CUNDINAMARCA,A,OFICIAL,MAÑANA,15,"46,8","40,6","43,6",47,"42,8","6,08511063404532","7,49094691706501","7,76254744636984","8,45998986828167","5,55749172610399",44
145227,I.E. SAN GABRIEL ARCÁNGEL,05088,BELLO,ANTIOQUIA,A,OFICIAL,MAÑANA,17,"52,5294117647059","47,0588235294118","47,4705882352941","49,2941176470588","46,8235294117647","11,0063484354418","9,60124072864605","10,3387477908281","9,41252294739801","6,7844979007076",49
145235,C.EDUC.PROVIDENCIA,23555,PLANETA RICA,CORDOBA,A,OFICIAL,MAÑANA,31,"47,741935483871","47,6451612903226","45,6129032258065","50,8709677419355","42,9032258064516","7,8781035870971","9,57269863412533","10,461604145174","8,09420342172459","7,35007863318335",48
145243,I.E. FERNANDO GONZALEZ MESA - SEDE PRINCIPAL,73283,FRESNO,TOLIMA,A,OFICIAL,MAÑANA,13,"54,0769230769231","52,1538461538462","49,3076923076923","50,7692307692308","43,9230769230769","4,99101757262549","6,98625023225566","8,96646172675911","8,43755341863432","5,85180226456685",51
145250,I. E. R. HERMANO DANIEL,05591,PUERTO TRIUNFO,ANTIOQUIA,A,OFICIAL,COMPLETA,16,"52,3125","52,375","51,5625","50,8125","42,875","7,56940112118081","9,40832964275097","6,94712170614565","6,46239119831042","6,64203783990024",51
145292,PEDACITO DE CIELO - SEDE PRINCIPAL,63401,LA TEBAIDA,QUINDIO,A,OFICIAL,MAÑANA,30,"51,0333333333333","45,3666666666667","47,4666666666667","47,8333333333333","47,9666666666667","9,10658470874077","9,53209942983338","10,8173976516546","9,58836699387312","8,56409237227854",48
145318,I.E. ALTOZANO - SEDE PRINCIPAL,73504,ORTEGA,TOLIMA,A,OFICIAL,MAÑANA,5,"45,4","40,8","45,8",44,"42,2","8,90505474435727","5,80517010948","6,49615270756469","6,89202437604511","4,43846820423443",44
145334,INSTITUCION EDUCATIVA NELSON GARCÉS VERNAZA  - SEDE PRINCIPAL,76001,CALI,VALLE,A,OFICIAL,COMPLETA,72,"46,3333333333333","39,3194444444444","42,6805555555556","43,5138888888889","42,6944444444444","7,2830112948647","7,57651372666817","7,93250824209812","6,87512981809431","6,73364244165677",43
145359,GIMN GUAYACANES,05001,MEDELLIN,ANTIOQUIA,A,NO OFICIAL,MAÑANA,50,"46,76","42,72","43,46","41,1","40,5","10,9685264018724","10,1278359595962","9,24101328484124","10,4651998625571","10,3888676682578",43
145367,COL FUNDADORES EN ADMINISTRACION (AC),05001,MEDELLIN,ANTIOQUIA,A,NO OFICIAL,MAÑANA,33,"48,1515151515152","45,5757575757576","45,4848484848485","44,2424242424242","44,8787878787879","8,08981308545357","10,7384539827386","9,23688669182294","8,5660313996269","8,87678705866309",46
145375,COLEGIO MIXTO CIUDADANOS DEL FUTURO SAS,11001,BOGOTÁ D.C.,BOGOTA,A,NO OFICIAL,TARDE,96,"55,96875","52,0208333333333","53,3541666666667","53,2395833333333","48,7604166666667","9,60093539850757","10,0807050366077","9,77857934646377","7,78898654534136","9,02831195000852",53
145383,COL LATINO,05001,MEDELLIN,ANTIOQUIA,A,NO OFICIAL,FIN DE SEMANA,474,"47,0569620253165","40,9345991561181","43,542194092827","42,4388185654008","41,0949367088608","8,75016907421265","9,0760205599555","9,08215452991006","7,97627636480664","7,14168418202714",43
145391,CENT EDUC DIST EL JAZMIN,11001,BOGOTÁ D.C.,BOGOTA,A,OFICIAL,MAÑANA,68,"56,4117647058824","54,6617647058824","53,1470588235294","54,6617647058824","52,3970588235294","7,76950659052609","9,18241390907324","10,0969401392497","7,43451068182289","9,26418187684344",55
145409,I.E. TUNJUELO - SEDE PRINCIPAL,15464,MONGUA,BOYACA,A,OFICIAL,COMPLETA,14,"49,1428571428571","47,2142857142857","47,6428571428571","49,6428571428571","50,0714285714286","6,94879228972303","7,77746816059127","8,05373437373231","6,80053326932916","7,7207441422372",49
145417,IE ALFONSO SPATH SPATH,23162,CERETE,CORDOBA,A,OFICIAL,TARDE,31,"50,6774193548387","47,741935483871","48,0645161290323","51,4193548387097","52,2258064516129","6,81853892841271","8,85049053983444","9,02934284752022","6,58166237130806","6,68186439760319",50
